case_number,plot,focal_node,focal_area_id,school_id,centroid_node,centroid_area_id,distance_to_centroid_miles,plot_radius_miles,closer_candidate_count
1431,case_1431_block_60750601001168_school_453.png,6538,60750601001168,453,3058,60750234002018,7.154055890448192,,0
1432,case_1432_block_60750601001168_school_478.png,6538,60750601001168,478,4283,60750301022010,3.1260262341153573,,0
1433,case_1433_block_60750601001168_school_481.png,6538,60750601001168,481,3793,60750260031009,5.826217536554281,,0
1434,case_1434_block_60750601001168_school_488.png,6538,60750601001168,488,4863,60750309005018,4.580048171764682,,0
1435,case_1435_block_60750601001168_school_505.png,6538,60750601001168,505,2085,60750205002004,3.346043014156948,,0
1436,case_1436_block_60750601001168_school_507.png,6538,60750601001168,507,2868,60750230032002,6.250379579093698,,0
1437,case_1437_block_60750601001168_school_513.png,6538,60750601001168,513,3650,60750257023005,6.017353460252344,,0
1438,case_1438_block_60750601001168_school_521.png,6538,60750601001168,521,7117,60759805011010,6.504441936724057,,0
1439,case_1439_block_60750601001168_school_539.png,6538,60750601001168,539,5505,60750330002005,4.004505395874358,,0
1440,case_1440_block_60750601001168_school_544.png,6538,60750601001168,544,5762,60750351004006,3.1822615353880086,,0
1441,case_1441_block_60750601001168_school_549.png,6538,60750601001168,549,6133,60750452002000,1.5323037119349758,,0
1442,case_1442_block_60750601001168_school_569.png,6538,60750601001168,569,5982,60750402001005,1.0281867482955085,,0
1443,case_1443_block_60750601001168_school_575.png,6538,60750601001168,575,4995,60750311001020,4.887109626977895,,0
1444,case_1444_block_60750601001168_school_589.png,6538,60750601001168,589,1499,60750171022001,2.6456990554374347,,0
1445,case_1445_block_60750601001168_school_593.png,6538,60750601001168,593,4061,60750263022007,6.390343187100803,,0
1446,case_1446_block_60750601001168_school_603.png,6538,60750601001168,603,2712,60750228031005,4.313111207828562,,0
1447,case_1447_block_60750601001168_school_614.png,6538,60750601001168,614,3501,60750256002003,5.607601576353044,,0
1448,case_1448_block_60750601001168_school_625.png,6538,60750601001168,625,2895,60750231022004,6.631684851044806,,0
1449,case_1449_block_60750601001168_school_644.png,6538,60750601001168,644,4319,60750302012005,2.417663469421621,,0
1450,case_1450_block_60750601001168_school_656.png,6538,60750601001168,656,3265,60750254013000,4.997328463650629,,0
1451,case_1451_block_60750601001168_school_670.png,6538,60750601001168,670,5647,60750332011002,4.722769082239165,,0
1452,case_1452_block_60750601001168_school_680.png,6538,60750601001168,680,3150,60750252001002,4.750290040378634,,0
1453,case_1453_block_60750601001168_school_691.png,6538,60750601001168,691,4093,60750263031002,6.203294311735821,,0
1454,case_1454_block_60750601001168_school_718.png,6538,60750601001168,718,1450,60750170001006,2.891955857211299,,0
1455,case_1455_block_60750601001168_school_722.png,6538,60750601001168,722,4625,60750307001022,4.254697255697571,,0
1456,case_1456_block_60750601001168_school_729.png,6538,60750601001168,729,3738,60750260011000,5.473328314106242,,0
1457,case_1457_block_60750601001168_school_735.png,6538,60750601001168,735,1320,60750165003002,2.03617430050348,,0
1458,case_1458_block_60750601001168_school_746.png,6538,60750601001168,746,5155,60750313021003,5.572279401606147,,0
1459,case_1459_block_60750601001168_school_750.png,6538,60750601001168,750,5849,60750353001001,3.616776515678774,,0
1460,case_1460_block_60750601001168_school_782.png,6538,60750601001168,782,5427,60750329011006,3.5406369972824017,,0
1461,case_1461_block_60750601001168_school_816.png,6538,60750601001168,816,1974,60750203002001,3.309295624159087,,0
1462,case_1462_block_60750601001168_school_820.png,6538,60750601001168,820,5240,60750314004002,5.774101022902641,,0
1463,case_1463_block_60750601001168_school_842.png,6538,60750601001168,842,5035,60750311004007,4.838949214716299,,0
1464,case_1464_block_60750601001168_school_848.png,6538,60750601001168,848,5996,60750402003004,0.9665623082155952,,0
1465,case_1465_block_60750601001168_school_862.png,6538,60750601001168,862,5874,60750353003005,4.400986785643778,,0
1466,case_1466_block_60750601001168_school_867.png,6538,60750601001168,867,4141,60750264012005,6.808946193408652,,0
1467,case_1467_block_60750601001168_school_876.png,6538,60750601001168,876,4672,60750308001002,3.7989288645486514,,0
1468,case_1468_block_60750601001172_school_453.png,6542,60750601001172,453,3058,60750234002018,7.284200104244915,,0
1469,case_1469_block_60750601001172_school_456.png,6542,60750601001172,456,2776,60750229032009,5.041104941857864,,0
1470,case_1470_block_60750601001172_school_490.png,6542,60750601001172,490,375,60750113002001,3.586233705940838,,0
1471,case_1471_block_60750601001172_school_497.png,6542,60750601001172,497,2594,60750227022009,5.027150366593472,,0
1472,case_1472_block_60750601001172_school_505.png,6542,60750601001172,505,2085,60750205002004,3.475015442166473,,0
1473,case_1473_block_60750601001172_school_507.png,6542,60750601001172,507,2868,60750230032002,6.381280475383544,,0
1474,case_1474_block_60750601001172_school_513.png,6542,60750601001172,513,3650,60750257023005,6.146376063238856,,0
1475,case_1475_block_60750601001172_school_525.png,6542,60750601001172,525,965,60750153001002,2.0482134990029177,,0
1476,case_1476_block_60750601001172_school_562.png,6542,60750601001172,562,142,60750104003012,3.675763415324039,,0
1477,case_1477_block_60750601001172_school_603.png,6542,60750601001172,603,2712,60750228031005,4.444213251285687,,0
1478,case_1478_block_60750601001172_school_625.png,6542,60750601001172,625,2895,60750231022004,6.762788099641895,,0
1479,case_1479_block_60750601001172_school_638.png,6542,60750601001172,638,238,60750107002003,3.44451164186585,,0
1480,case_1480_block_60750601001172_school_650.png,6542,60750601001172,650,1417,60750168022001,3.0484050589676817,,0
1481,case_1481_block_60750601001172_school_680.png,6542,60750601001172,680,3150,60750252001002,4.881214591596109,,0
1482,case_1482_block_60750601001172_school_718.png,6542,60750601001172,718,1450,60750170001006,3.022795415273663,,0
1483,case_1483_block_60750601001172_school_723.png,6542,60750601001172,723,2707,60750228031000,4.446391991874447,,0
1484,case_1484_block_60750601001172_school_735.png,6542,60750601001172,735,1320,60750165003002,2.1654170337799243,,0
1485,case_1485_block_60750601001172_school_786.png,6542,60750601001172,786,1171,60750159001003,2.6780011570625657,,0
1486,case_1486_block_60750601001172_school_790.png,6542,60750601001172,790,344,60750111003002,3.0519257269661613,,0
1487,case_1487_block_60750601001172_school_801.png,6542,60750601001172,801,101,60750103001013,3.129846944799929,,0
1488,case_1488_block_60750601001172_school_816.png,6542,60750601001172,816,1974,60750203002001,3.440345109011453,,0
1489,case_1489_block_60750601001172_school_823.png,6542,60750601001172,823,757,60750130001002,2.6164256549672418,,0
1490,case_1490_block_60750601001172_school_830.png,6542,60750601001172,830,2905,60750231031006,6.686665981819195,,0
1491,case_1491_block_60750601001172_school_834.png,6542,60750601001172,834,317,60750110002005,3.0435589162704457,,0
1492,case_1492_block_60750601001172_school_838.png,6542,60750601001172,838,6848,60750614001002,5.180441435184513,,0
1493,case_1493_block_60750601001172_school_859.png,6542,60750601001172,859,537,60750124022001,3.200476993984147,,0
1494,case_1494_block_60750601001172_school_872.png,6542,60750601001172,872,206,60750106002000,3.892298196642216,,0
1495,case_1495_block_60750601001172_school_999.png,6542,60750601001172,999,6635,60750607001031,4.7438638079546935,,0
1496,case_1496_block_60750601001179_school_650.png,6549,60750601001179,650,1417,60750168022001,2.907022833922112,,0
1497,case_1497_block_60750601001179_school_838.png,6549,60750601001179,838,6848,60750614001002,5.042248431790116,,0
1498,case_1498_block_60750601001182_school_488.png,6552,60750601001182,488,4863,60750309005018,4.907841838229685,,0
1499,case_1499_block_60750601001182_school_549.png,6552,60750601001182,549,6133,60750452002000,1.7822273652635976,,0
1500,case_1500_block_60750601001182_school_569.png,6552,60750601001182,569,5982,60750402001005,1.2602178674692903,,0
1501,case_1501_block_60750601001182_school_670.png,6552,60750601001182,670,5647,60750332011002,5.1098641525914426,,0
1502,case_1502_block_60750601001186_school_413.png,6556,60750601001186,413,6007,60750426011000,1.6860699710520937,,0
1503,case_1503_block_60750601001186_school_435.png,6556,60750601001186,435,6191,60750476003004,2.143867443450293,,0
1504,case_1504_block_60750601001186_school_539.png,6556,60750601001186,539,5505,60750330002005,4.625764958932824,,0
1505,case_1505_block_60750601001186_school_544.png,6556,60750601001186,544,5762,60750351004006,3.694275618972516,,0
1506,case_1506_block_60750601001186_school_644.png,6556,60750601001186,644,4319,60750302012005,3.045780874862009,,0
1507,case_1507_block_60750601001186_school_664.png,6556,60750601001186,664,6257,60750478012003,2.4023145760698195,,0
1508,case_1508_block_60750601001186_school_670.png,6556,60750601001186,670,5647,60750332011002,5.345894902630947,,0
1509,case_1509_block_60750601001186_school_750.png,6556,60750601001186,750,5849,60750353001001,4.175570441053489,,0
1510,case_1510_block_60750601001186_school_782.png,6556,60750601001186,782,5427,60750329011006,4.119134366487841,,0
1511,case_1511_block_60750601001186_school_862.png,6556,60750601001186,862,5874,60750353003005,4.972735254444539,,0
1512,case_1512_block_60750601001187_school_478.png,6557,60750601001187,478,4283,60750301022010,2.5374675893849616,,0
1513,case_1513_block_60750601001187_school_481.png,6557,60750601001187,481,3793,60750260031009,5.270273739707104,,0
1514,case_1514_block_60750601001187_school_521.png,6557,60750601001187,521,7117,60759805011010,5.990771399390855,,0
1515,case_1515_block_60750601001187_school_549.png,6557,60750601001187,549,6133,60750452002000,0.9584268507626014,,0
1516,case_1516_block_60750601001187_school_575.png,6557,60750601001187,575,4995,60750311001020,4.333035417523083,,0
1517,case_1517_block_60750601001187_school_589.png,6557,60750601001187,589,1499,60750171022001,2.1220952018619594,,0
1518,case_1518_block_60750601001187_school_593.png,6557,60750601001187,593,4061,60750263022007,5.807900803975849,,0
1519,case_1519_block_60750601001187_school_614.png,6557,60750601001187,614,3501,60750256002003,5.09770770784166,,0
1520,case_1520_block_60750601001187_school_656.png,6557,60750601001187,656,3265,60750254013000,4.500040365350127,,0
1521,case_1521_block_60750601001187_school_691.png,6557,60750601001187,691,4093,60750263031002,5.5965515688974135,,0
1522,case_1522_block_60750601001187_school_722.png,6557,60750601001187,722,4625,60750307001022,3.6650939871193033,,0
1523,case_1523_block_60750601001187_school_729.png,6557,60750601001187,729,3738,60750260011000,4.921552096934757,,0
1524,case_1524_block_60750601001187_school_746.png,6557,60750601001187,746,5155,60750313021003,4.942886412246382,,0
1525,case_1525_block_60750601001187_school_820.png,6557,60750601001187,820,5240,60750314004002,5.149733997929933,,0
1526,case_1526_block_60750601001187_school_842.png,6557,60750601001187,842,5035,60750311004007,4.245282485161709,,0
1527,case_1527_block_60750601001187_school_848.png,6557,60750601001187,848,5996,60750402003004,0.3438517432781905,,0
1528,case_1528_block_60750601001187_school_867.png,6557,60750601001187,867,4141,60750264012005,6.288399526635249,,0
1529,case_1529_block_60750601001187_school_876.png,6557,60750601001187,876,4672,60750308001002,3.176093049242892,,0
1530,case_1530_block_60750604001027_school_862.png,6579,60750604001027,862,5874,60750353003005,2.113369269956274,,0
1531,case_1531_block_60750604001028_school_413.png,6580,60750604001028,413,6007,60750426011000,4.846957888233936,,0
1532,case_1532_block_60750604001028_school_420.png,6580,60750604001028,420,2297,60750212003004,3.4248133741126865,,0
1533,case_1533_block_60750604001028_school_435.png,6580,60750604001028,435,6191,60750476003004,4.323465314255045,,0
1534,case_1534_block_60750604001028_school_453.png,6580,60750604001028,453,3058,60750234002018,4.692307009217845,,0
1535,case_1535_block_60750604001028_school_456.png,6580,60750604001028,456,2776,60750229032009,4.601282661516465,,0
1536,case_1536_block_60750604001028_school_478.png,6580,60750604001028,478,4283,60750301022010,3.008368088168942,,0
1537,case_1537_block_60750604001028_school_481.png,6580,60750604001028,481,3793,60750260031009,2.5686823794796854,,0
1538,case_1538_block_60750604001028_school_488.png,6580,60750604001028,488,4863,60750309005018,1.2693871084169042,,0
1539,case_1539_block_60750604001028_school_490.png,6580,60750604001028,490,375,60750113002001,6.6656034095226655,,0
1540,case_1540_block_60750604001028_school_497.png,6580,60750604001028,497,2594,60750227022009,5.4142462534437445,,0
1541,case_1541_block_60750604001028_school_505.png,6580,60750604001028,505,2085,60750205002004,3.758104877643295,,0
1542,case_1542_block_60750604001028_school_507.png,6580,60750604001028,507,2868,60750230032002,4.597712924664669,,0
1543,case_1543_block_60750604001028_school_513.png,6580,60750604001028,513,3650,60750257023005,3.808280156722138,,0
1544,case_1544_block_60750604001028_school_521.png,6580,60750604001028,521,7117,60759805011010,3.5120754548735973,,0
1545,case_1545_block_60750604001028_school_525.png,6580,60750604001028,525,965,60750153001002,5.495684351695293,,0
1546,case_1546_block_60750604001028_school_539.png,6580,60750604001028,539,5505,60750330002005,1.8891896067299967,,0
1547,case_1547_block_60750604001028_school_544.png,6580,60750604001028,544,5762,60750351004006,3.425169767631417,,0
1548,case_1548_block_60750604001028_school_549.png,6580,60750604001028,549,6133,60750452002000,4.39519911051688,,0
1549,case_1549_block_60750604001028_school_562.png,6580,60750604001028,562,142,60750104003012,7.169639762027611,,0
1550,case_1550_block_60750604001028_school_569.png,6580,60750604001028,569,5982,60750402001005,4.912693991794287,,0
1551,case_1551_block_60750604001028_school_575.png,6580,60750604001028,575,4995,60750311001020,2.5365086849954595,,0
1552,case_1552_block_60750604001028_school_589.png,6580,60750604001028,589,1499,60750171022001,3.725588555721536,,0
1553,case_1553_block_60750604001028_school_593.png,6580,60750604001028,593,4061,60750263022007,2.229001971038863,,0
1554,case_1554_block_60750604001028_school_603.png,6580,60750604001028,603,2712,60750228031005,4.356006951780722,,0
1555,case_1555_block_60750604001028_school_614.png,6580,60750604001028,614,3501,60750256002003,3.234553592720014,,0
1556,case_1556_block_60750604001028_school_625.png,6580,60750604001028,625,2895,60750231022004,5.091507278666255,,0
1557,case_1557_block_60750604001028_school_638.png,6580,60750604001028,638,238,60750107002003,6.798237161478572,,0
1558,case_1558_block_60750604001028_school_644.png,6580,60750604001028,644,4319,60750302012005,3.4217842997529004,,0
1559,case_1559_block_60750604001028_school_650.png,6580,60750604001028,650,1417,60750168022001,4.896784261362448,,0
1560,case_1560_block_60750604001028_school_656.png,6580,60750604001028,656,3265,60750254013000,3.291856077703043,,0
1561,case_1561_block_60750604001028_school_664.png,6580,60750604001028,664,6257,60750478012003,4.551853243631552,,0
1562,case_1562_block_60750604001028_school_670.png,6580,60750604001028,670,5647,60750332011002,1.1970794345671378,,0
1563,case_1563_block_60750604001028_school_680.png,6580,60750604001028,680,3150,60750252001002,4.149690045201441,,0
1564,case_1564_block_60750604001028_school_691.png,6580,60750604001028,691,4093,60750263031002,1.5309449241403892,,0
1565,case_1565_block_60750604001028_school_718.png,6580,60750604001028,718,1450,60750170001006,4.2568727969243545,,0
1566,case_1566_block_60750604001028_school_722.png,6580,60750604001028,722,4625,60750307001022,2.2257792612062337,,0
1567,case_1567_block_60750604001028_school_723.png,6580,60750604001028,723,2707,60750228031000,4.5184306315560665,,0
1568,case_1568_block_60750604001028_school_729.png,6580,60750604001028,729,3738,60750260011000,2.5754708423386323,,0
1569,case_1569_block_60750604001028_school_735.png,6580,60750604001028,735,1320,60750165003002,4.401639909449682,,0
1570,case_1570_block_60750604001028_school_746.png,6580,60750604001028,746,5155,60750313021003,0.5100279451540598,,0
1571,case_1571_block_60750604001028_school_750.png,6580,60750604001028,750,5849,60750353001001,2.7703357993134468,,0
1572,case_1572_block_60750604001028_school_782.png,6580,60750604001028,782,5427,60750329011006,2.655613992824475,,0
1573,case_1573_block_60750604001028_school_786.png,6580,60750604001028,786,1171,60750159001003,5.448696973766733,,0
1574,case_1574_block_60750604001028_school_790.png,6580,60750604001028,790,344,60750111003002,6.070104452104856,,0
1575,case_1575_block_60750604001028_school_801.png,6580,60750604001028,801,101,60750103001013,6.886760055885294,,0
1576,case_1576_block_60750604001028_school_816.png,6580,60750604001028,816,1974,60750203002001,4.264627404710171,,0
1577,case_1577_block_60750604001028_school_820.png,6580,60750604001028,820,5240,60750314004002,0.7612604783479892,,0
1578,case_1578_block_60750604001028_school_823.png,6580,60750604001028,823,757,60750130001002,6.41294331164547,,0
1579,case_1579_block_60750604001028_school_830.png,6580,60750604001028,830,2905,60750231031006,5.327720940099079,,0
1580,case_1580_block_60750604001028_school_834.png,6580,60750604001028,834,317,60750110002005,6.363471901515344,,0
1581,case_1581_block_60750604001028_school_838.png,6580,60750604001028,838,6848,60750614001002,4.971893894061546,,0
1582,case_1582_block_60750604001028_school_842.png,6580,60750604001028,842,5035,60750311004007,1.8883487689815133,,0
1583,case_1583_block_60750604001028_school_848.png,6580,60750604001028,848,5996,60750402003004,4.866368195120487,,0
1584,case_1584_block_60750604001028_school_859.png,6580,60750604001028,859,537,60750124022001,5.61357099626986,,0
1585,case_1585_block_60750604001028_school_867.png,6580,60750604001028,867,4141,60750264012005,3.562235129190785,,0
1586,case_1586_block_60750604001028_school_872.png,6580,60750604001028,872,206,60750106002000,7.09609998674167,,0
1587,case_1587_block_60750604001028_school_876.png,6580,60750604001028,876,4672,60750308001002,2.132069249286583,,0
1588,case_1588_block_60750604001028_school_999.png,6580,60750604001028,999,6635,60750607001031,5.918006293303094,,0
1589,case_1589_block_60750604001038_school_456.png,6590,60750604001038,456,2776,60750229032009,4.492490154357722,,0
1590,case_1590_block_60750604001038_school_497.png,6590,60750604001038,497,2594,60750227022009,5.3128060528856365,,0
1591,case_1591_block_60750604001038_school_507.png,6590,60750604001038,507,2868,60750230032002,4.452048332619524,,0
1592,case_1592_block_60750604001038_school_513.png,6590,60750604001038,513,3650,60750257023005,3.660539700496008,,0
1593,case_1593_block_60750604001038_school_575.png,6590,60750604001038,575,4995,60750311001020,2.4260939790914047,,0
1594,case_1594_block_60750604001038_school_603.png,6590,60750604001038,603,2712,60750228031005,4.265419969999631,,0
1595,case_1595_block_60750604001038_school_614.png,6590,60750604001038,614,3501,60750256002003,3.09415462983312,,0
1596,case_1596_block_60750604001038_school_656.png,6590,60750604001038,656,3265,60750254013000,3.1739813224764224,,0
1597,case_1597_block_60750604001038_school_680.png,6590,60750604001038,680,3150,60750252001002,4.04337338169564,,0
1598,case_1598_block_60750604001038_school_723.png,6590,60750604001038,723,2707,60750228031000,4.428295887970958,,0
1599,case_1599_block_60750604001038_school_729.png,6590,60750604001038,729,3738,60750260011000,2.4366755900966264,,0
1600,case_1600_block_60750604001038_school_746.png,6590,60750604001038,746,5155,60750313021003,0.4129384946497813,,0
1601,case_1601_block_60750604001038_school_820.png,6590,60750604001038,820,5240,60750314004002,0.6049973180722827,,0
1602,case_1602_block_60750604001038_school_830.png,6590,60750604001038,830,2905,60750231031006,5.183208340121723,,0
1603,case_1603_block_60750604001038_school_838.png,6590,60750604001038,838,6848,60750614001002,4.861951361041898,,0
1604,case_1604_block_60750604001038_school_842.png,6590,60750604001038,842,5035,60750311004007,1.7942391272896352,,0
1605,case_1605_block_60750604001038_school_999.png,6590,60750604001038,999,6635,60750607001031,5.829671996379284,,0
1606,case_1606_block_60750604001039_school_413.png,6591,60750604001039,413,6007,60750426011000,3.927593414560026,,0
1607,case_1607_block_60750604001039_school_420.png,6591,60750604001039,420,2297,60750212003004,3.512342160741935,,0
1608,case_1608_block_60750604001039_school_435.png,6591,60750604001039,435,6191,60750476003004,3.496588840760183,,0
1609,case_1609_block_60750604001039_school_456.png,6591,60750604001039,456,2776,60750229032009,5.075786555171082,,0
1610,case_1610_block_60750604001039_school_478.png,6591,60750604001039,478,4283,60750301022010,2.757589074403705,,0
1611,case_1611_block_60750604001039_school_488.png,6591,60750604001039,488,4863,60750309005018,1.2600398616875417,,0
1612,case_1612_block_60750604001039_school_490.png,6591,60750604001039,490,375,60750113002001,6.54853601116582,,0
1613,case_1613_block_60750604001039_school_497.png,6591,60750604001039,497,2594,60750227022009,5.794987379198864,,0
1614,case_1614_block_60750604001039_school_505.png,6591,60750604001039,505,2085,60750205002004,3.7780528162724383,,0
1615,case_1615_block_60750604001039_school_525.png,6591,60750604001039,525,965,60750153001002,5.117669383831295,,0
1616,case_1616_block_60750604001039_school_539.png,6591,60750604001039,539,5505,60750330002005,1.105031598020199,,0
1617,case_1617_block_60750604001039_school_544.png,6591,60750604001039,544,5762,60750351004006,2.194506456252919,,0
1618,case_1618_block_60750604001039_school_549.png,6591,60750604001039,549,6133,60750452002000,3.751727204145064,,0
1619,case_1619_block_60750604001039_school_562.png,6591,60750604001039,562,142,60750104003012,7.002724840797385,,0
1620,case_1620_block_60750604001039_school_569.png,6591,60750604001039,569,5982,60750402001005,4.223798008112906,,0
1621,case_1621_block_60750604001039_school_589.png,6591,60750604001039,589,1499,60750171022001,3.4431090809765363,,0
1622,case_1622_block_60750604001039_school_603.png,6591,60750604001039,603,2712,60750228031005,4.683504018181188,,0
1623,case_1623_block_60750604001039_school_638.png,6591,60750604001039,638,238,60750107002003,6.630665954185151,,0
1624,case_1624_block_60750604001039_school_644.png,6591,60750604001039,644,4319,60750302012005,2.6325509037105963,,0
1625,case_1625_block_60750604001039_school_650.png,6591,60750604001039,650,1417,60750168022001,4.796022192780857,,0
1626,case_1626_block_60750604001039_school_664.png,6591,60750604001039,664,6257,60750478012003,3.449234341402134,,0
1627,case_1627_block_60750604001039_school_670.png,6591,60750604001039,670,5647,60750332011002,0.6375438954665615,,0
1628,case_1628_block_60750604001039_school_680.png,6591,60750604001039,680,3150,60750252001002,4.622200479463409,,0
1629,case_1629_block_60750604001039_school_718.png,6591,60750604001039,718,1450,60750170001006,4.142482780887386,,0
1630,case_1630_block_60750604001039_school_722.png,6591,60750604001039,722,4625,60750307001022,2.4970952581988364,,0
1631,case_1631_block_60750604001039_school_723.png,6591,60750604001039,723,2707,60750228031000,4.834424689179962,,0
1632,case_1632_block_60750604001039_school_735.png,6591,60750604001039,735,1320,60750165003002,3.9993458824837176,,0
1633,case_1633_block_60750604001039_school_750.png,6591,60750604001039,750,5849,60750353001001,1.5507950513475373,,0
1634,case_1634_block_60750604001039_school_782.png,6591,60750604001039,782,5427,60750329011006,1.5197045965480245,,0
1635,case_1635_block_60750604001039_school_786.png,6591,60750604001039,786,1171,60750159001003,5.229867045259597,,0
1636,case_1636_block_60750604001039_school_790.png,6591,60750604001039,790,344,60750111003002,5.895976909859214,,0
1637,case_1637_block_60750604001039_school_801.png,6591,60750604001039,801,101,60750103001013,6.634069223184736,,0
1638,case_1638_block_60750604001039_school_816.png,6591,60750604001039,816,1974,60750203002001,4.287842051091559,,0
1639,case_1639_block_60750604001039_school_823.png,6591,60750604001039,823,757,60750130001002,6.101505866762567,,0
1640,case_1640_block_60750604001039_school_834.png,6591,60750604001039,834,317,60750110002005,6.156633733137054,,0
1641,case_1641_block_60750604001039_school_838.png,6591,60750604001039,838,6848,60750614001002,5.443049653902262,,0
1642,case_1642_block_60750604001039_school_848.png,6591,60750604001039,848,5996,60750402003004,4.0900302539471065,,0
1643,case_1643_block_60750604001039_school_859.png,6591,60750604001039,859,537,60750124022001,5.515212774743883,,0
1644,case_1644_block_60750604001039_school_862.png,6591,60750604001039,862,5874,60750353003005,0.7966888983603002,,0
1645,case_1645_block_60750604001039_school_872.png,6591,60750604001039,872,206,60750106002000,6.990423889095514,,0
1646,case_1646_block_60750604001039_school_876.png,6591,60750604001039,876,4672,60750308001002,1.917650651102812,,0
1647,case_1647_block_60750604001039_school_999.png,6591,60750604001039,999,6635,60750607001031,6.168548648666746,,0
1648,case_1648_block_60750607001021_school_562.png,6625,60750607001021,562,142,60750104003012,2.0432117695509344,,0
1649,case_1649_block_60750607001021_school_872.png,6625,60750607001021,872,206,60750106002000,1.7441618097100942,,0
1650,case_1650_block_60750607001032_school_420.png,6636,60750607001032,420,2297,60750212003004,2.5827019498311583,,0
1651,case_1651_block_60750607001032_school_435.png,6636,60750607001032,435,6191,60750476003004,4.430444155205011,,0
1652,case_1652_block_60750607001032_school_453.png,6636,60750607001032,453,3058,60750234002018,3.6107038272421055,,0
1653,case_1653_block_60750607001032_school_456.png,6636,60750607001032,456,2776,60750229032009,1.420707079580364,,0
1654,case_1654_block_60750607001032_school_478.png,6636,60750607001032,478,4283,60750301022010,3.477565721237624,,0
1655,case_1655_block_60750607001032_school_481.png,6636,60750607001032,481,3793,60750260031009,3.842162250030975,,0
1656,case_1656_block_60750607001032_school_488.png,6636,60750607001032,488,4863,60750309005018,4.882869590392735,,0
1657,case_1657_block_60750607001032_school_497.png,6636,60750607001032,497,2594,60750227022009,0.6270528456824978,,0
1658,case_1658_block_60750607001032_school_505.png,6636,60750607001032,505,2085,60750205002004,2.364782470628201,,0
1659,case_1659_block_60750607001032_school_507.png,6636,60750607001032,507,2868,60750230032002,2.624911992974638,,0
1660,case_1660_block_60750607001032_school_513.png,6636,60750607001032,513,3650,60750257023005,3.0011325183872297,,0
1661,case_1661_block_60750607001032_school_521.png,6636,60750607001032,521,7117,60759805011010,3.728803519209293,,0
1662,case_1662_block_60750607001032_school_539.png,6636,60750607001032,539,5505,60750330002005,5.118512220307172,,0
1663,case_1663_block_60750607001032_school_544.png,6636,60750607001032,544,5762,60750351004006,5.869684171964808,,0
1664,case_1664_block_60750607001032_school_549.png,6636,60750607001032,549,6133,60750452002000,3.7890741180365546,,0
1665,case_1665_block_60750607001032_school_575.png,6636,60750607001032,575,4995,60750311001020,3.349034691620004,,0
1666,case_1666_block_60750607001032_school_589.png,6636,60750607001032,589,1499,60750171022001,3.015853213514643,,0
1667,case_1667_block_60750607001032_school_593.png,6636,60750607001032,593,4061,60750263022007,4.622241168344138,,0
1668,case_1668_block_60750607001032_school_603.png,6636,60750607001032,603,2712,60750228031005,1.4720574828458846,,0
1669,case_1669_block_60750607001032_school_614.png,6636,60750607001032,614,3501,60750256002003,3.1235170247977577,,0
1670,case_1670_block_60750607001032_school_625.png,6636,60750607001032,625,2895,60750231022004,2.7146418345637056,,0
1671,case_1671_block_60750607001032_school_644.png,6636,60750607001032,644,4319,60750302012005,4.447118993343801,,0
1672,case_1672_block_60750607001032_school_656.png,6636,60750607001032,656,3265,60750254013000,2.6998790628665814,,0
1673,case_1673_block_60750607001032_school_664.png,6636,60750607001032,664,6257,60750478012003,5.551035093640897,,0
1674,case_1674_block_60750607001032_school_670.png,6636,60750607001032,670,5647,60750332011002,5.465893371748681,,0
1675,case_1675_block_60750607001032_school_680.png,6636,60750607001032,680,3150,60750252001002,1.7820064775422573,,0
1676,case_1676_block_60750607001032_school_691.png,6636,60750607001032,691,4093,60750263031002,4.988803138260972,,0
1677,case_1677_block_60750607001032_school_718.png,6636,60750607001032,718,1450,60750170001006,2.240793384934001,,0
1678,case_1678_block_60750607001032_school_722.png,6636,60750607001032,722,4625,60750307001022,3.655893235239893,,0
1679,case_1679_block_60750607001032_school_723.png,6636,60750607001032,723,2707,60750228031000,1.3090511271868372,,0
1680,case_1680_block_60750607001032_school_729.png,6636,60750607001032,729,3738,60750260011000,3.586266631570976,,0
1681,case_1681_block_60750607001032_school_735.png,6636,60750607001032,735,1320,60750165003002,2.9985956405591856,,0
1682,case_1682_block_60750607001032_school_746.png,6636,60750607001032,746,5155,60750313021003,5.3265737805882685,,0
1683,case_1683_block_60750607001032_school_750.png,6636,60750607001032,750,5849,60750353001001,5.742606688148982,,0
1684,case_1684_block_60750607001032_school_782.png,6636,60750607001032,782,5427,60750329011006,5.501046794823176,,0
1685,case_1685_block_60750607001032_school_816.png,6636,60750607001032,816,1974,60750203002001,1.910499595172062,,0
1686,case_1686_block_60750607001032_school_820.png,6636,60750607001032,820,5240,60750314004002,5.224911653322553,,0
1687,case_1687_block_60750607001032_school_830.png,6636,60750607001032,830,2905,60750231031006,2.475336178161485,,0
1688,case_1688_block_60750607001032_school_838.png,6636,60750607001032,838,6848,60750614001002,1.1616418770812242,,0
1689,case_1689_block_60750607001032_school_842.png,6636,60750607001032,842,5035,60750311004007,3.9431041596819423,,0
1690,case_1690_block_60750607001032_school_862.png,6636,60750607001032,862,5874,60750353003005,6.073435490011522,,0
1691,case_1691_block_60750607001032_school_867.png,6636,60750607001032,867,4141,60750264012005,4.028437159581837,,0
